16,17,-5,14,117,76,64,54,-26,-105,-60,-65,-128,-128,127,127,handClose
50,127,87,55,127,57,-128,-98,-53,-128,-82,-45,29,36,-128,-109,handClose
-71,-128,-80,-13,-128,-38,39,-12,22,27,50,21,24,-46,17,17,handClose
35,118,69,34,8,127,78,76,37,42,33,6,58,127,127,127,handClose
55,127,88,27,-7,-75,90,-20,-57,8,0,-22,67,127,-128,-128,handClose
37,61,72,95,127,-36,-21,0,35,31,47,38,127,-17,125,127,handClose
-14,-128,-107,-46,-128,16,35,127,34,127,87,-10,-111,-26,-128,-128,handClose
58,109,96,59,85,-128,127,62,-85,-128,-111,-52,-45,59,-87,-58,handClose
-54,-45,-70,-3,127,127,-128,-119,50,46,30,15,-128,82,127,127,handClose
18,93,103,-40,-82,69,127,-22,1,-5,19,11,-128,-59,-107,-28,handClose
34,-8,-45,35,127,127,-128,-48,-20,15,6,-26,58,-9,-36,-38,handClose
22,44,72,38,-73,-71,22,-4,46,74,24,11,127,127,127,118,handClose
-49,21,0,-23,-16,-11,-18,-69,-72,-128,-128,-43,40,-14,-107,-38,handClose
32,39,24,2,-37,-59,30,-45,-21,-82,-93,-32,5,73,-89,-36,handClose
10,44,24,-34,-28,-22,34,22,0,11,1,-3,-27,-52,74,-3,handClose
-28,-105,-46,-24,-28,-53,4,16,2,11,0,-28,-78,-125,-11,57,handClose
4,-9,-5,-11,-90,-10,-7,7,13,19,21,2,24,39,41,20,handClose
85,98,90,10,127,127,127,127,21,23,34,40,21,-115,-25,-5,handClose
-116,-128,-114,-10,122,36,-128,-128,11,24,20,11,27,21,-30,-122,handClose
-8,15,22,-23,-47,15,42,-33,-7,-9,-19,-40,-97,-59,-4,25,handClose
30,35,31,40,86,71,-101,-45,21,18,45,61,127,-5,125,107,handClose
-28,-128,-128,-36,-128,-6,28,1,3,-6,-11,-24,-7,8,67,48,handClose
-2,93,57,-15,-120,-34,-5,8,2,8,7,-24,-106,88,-19,-40,handClose
8,127,-15,-31,8,-58,-128,-128,-57,-35,-31,-7,-44,-71,-121,-128,handClose
-47,-67,-30,-29,-128,-88,50,16,-55,-53,-62,-59,-128,-115,-128,-128,handClose
19,57,58,34,-30,-34,54,24,-31,-39,-69,-38,-4,38,-18,-20,handClose
4,7,12,11,21,-18,-12,-4,-33,-26,-18,-30,-38,-16,-85,-87,handClose
10,-9,-17,-2,10,-54,98,105,10,34,43,7,-5,-3,4,22,handClose
10,46,60,2,-76,-8,84,61,-7,-6,-5,8,14,0,-24,-1,handClose
49,81,39,56,93,-128,3,14,-9,0,-11,-30,-105,-63,-23,-19,handClose
39,99,66,18,-26,3,7,17,-72,-40,-21,-5,56,46,-128,-128,handClose
-8,21,-26,-18,-114,6,-46,-21,15,2,3,22,7,-1,31,7,handClose
11,35,71,-4,85,31,-49,-128,18,12,-2,12,13,46,127,78,handClose
-68,-128,-84,-49,-104,2,-83,28,-30,-66,-29,-8,9,-30,-30,-31,handClose
44,35,6,20,5,12,87,127,38,87,53,25,60,22,94,85,handClose
