18,14,15,-16,127,-32,-79,-39,47,60,-18,59,127,12,32,-5,handClose
-14,83,16,41,125,-31,-53,-25,1,13,59,43,127,-54,27,18,handClose
44,26,-16,2,127,22,127,63,-40,-23,3,-11,-51,-106,16,-72,handClose
-24,-62,-38,-76,-128,-128,-128,-31,63,39,11,14,52,127,21,17,handClose
-39,-79,-30,-2,-98,-105,-85,66,-29,-54,-48,-30,-128,-21,-33,-35,handClose
-40,-17,-103,-120,-128,26,-45,-128,47,59,23,-6,30,62,29,58,handClose
54,-47,22,1,127,127,127,54,-28,-45,20,-42,-103,90,7,58,handClose
40,97,35,48,-26,0,41,33,8,-5,-6,8,127,-128,31,-55,handClose
2,18,51,87,-82,-103,0,-8,-2,10,15,-6,-128,-90,69,4,handClose
-48,-65,-91,-105,-128,-41,-84,-37,12,39,60,68,60,37,11,34,handClose
18,-9,38,28,34,-22,73,70,-5,-46,10,8,-72,-41,127,73,handClose
9,-75,-34,45,127,66,69,12,-102,-128,-111,-38,55,10,-128,-128,handClose
-30,-29,17,-32,-123,-32,-69,-38,35,61,22,-26,-69,2,92,77,handClose
-35,-128,-11,22,-66,74,75,75,13,114,24,33,127,-8,-5,-107,handClose
-123,-128,-128,-128,-128,-128,-128,-128,24,-18,-14,-71,-126,-57,-44,40,handClose
26,47,74,121,87,90,42,21,4,-58,46,108,127,45,26,-4,handClose
34,28,22,-2,-18,31,65,27,47,53,68,41,95,64,89,112,handClose
-22,-87,-32,47,127,-79,-86,-12,-44,-29,-50,-103,-128,-18,-43,-40,handClose
-8,61,6,20,41,-14,2,-12,12,47,2,8,-37,-9,-40,0,handClose
33,51,38,26,1,18,37,41,11,6,36,44,124,33,13,14,handClose
3,6,-6,-21,-11,6,27,17,-12,118,-26,-28,-60,13,-30,-56,handClose
-1,4,2,3,-7,10,15,-5,-10,-6,-24,-22,-128,-109,-90,-25,handClose
28,16,13,20,-46,-13,60,45,-4,-1,0,17,125,127,-12,-57,handClose
-62,-86,-41,-20,-128,2,-112,-95,-29,9,-10,-11,-74,14,-31,-26,handClose
-17,29,-32,-28,21,-46,-10,3,47,24,32,25,32,0,27,17,handClose
32,28,6,15,-51,11,22,67,28,33,42,58,127,93,44,-18,handClose
1,12,-1,34,-16,-2,70,49,-2,13,-10,-40,-51,-83,-33,-10,handClose
12,4,10,-17,-73,-52,25,24,26,-5,50,49,-12,-3,82,86,handClose
-7,-63,-29,3,36,-25,24,27,-61,-60,-109,-128,-128,-34,-128,-121,handClose
-6,-21,-37,-40,-26,1,-128,-59,22,48,48,72,127,-46,-5,5,handClose
23,15,55,127,27,4,-3,18,-8,2,4,-4,40,-33,-53,-29,handClose
-7,12,7,-7,6,35,-48,-24,3,3,2,-14,-29,21,19,14,handClose
21,20,8,-121,-100,8,27,33,-10,-1,-26,-5,63,29,11,-17,handClose
0,11,-5,-57,-7,13,-15,-3,13,14,-13,-40,-8,37,32,3,handClose
-4,-35,-40,43,127,127,-36,-30,14,6,-7,-26,127,53,-80,-13,handClose
11,27,13,18,-55,1,39,24,11,0,20,31,-12,13,39,34,handClose
29,44,21,27,-21,19,5,5,-17,118,18,0,-128,-128,-27,-91,handClose
1,-2,2,-7,12,27,46,17,0,-5,1,20,-79,-16,-12,25,handClose
21,11,24,12,22,32,116,93,-7,5,-13,22,47,7,-28,-33,handClose
39,98,-18,16,86,85,-16,-37,-77,-128,-59,-25,2,-9,-55,-52,handClose
4,30,18,-3,-88,15,32,22,-13,0,-44,-51,-128,-23,-18,-7,handClose
12,33,-19,20,-9,25,57,39,-36,-48,-82,-57,-111,-70,25,-35,handClose
45,21,39,31,21,56,85,90,20,20,25,23,5,-1,18,31,handClose
-20,-32,-11,35,-2,-39,1,-42,-16,5,-6,-17,-125,-51,-28,-16,handClose
67,75,48,79,127,105,56,68,-16,-14,-18,-19,-68,20,-60,-18,handClose
12,24,28,21,-30,7,28,15,6,31,-8,-13,-86,2,26,59,handClose
-20,11,-14,-36,-104,-40,-6,5,18,-4,7,35,127,-12,35,-9,handClose
25,7,18,4,-6,-6,33,36,20,23,35,5,-5,0,57,46,handClose
-13,34,-6,20,-33,-39,-34,-63,-27,-28,-41,6,34,-5,-100,-74,handClose
62,41,30,-5,71,90,88,69,-10,-27,-1,-2,-9,-2,12,6,handClose
22,20,11,-2,-12,53,47,48,33,28,14,38,17,6,56,55,handClose
-36,-28,24,75,6,-44,-49,-59,-40,20,-27,-37,-91,-128,-128,-127,handClose
-13,-18,-18,-23,-44,23,-9,-6,-20,1,-25,-54,-80,-1,18,16,handClose
21,73,5,3,1,10,31,16,23,19,25,8,11,9,27,14,handClose
