-43,-34,1,106,-49,127,10,-23,95,28,-56,-128,-60,123,26,7,handClose
127,127,50,127,109,-8,-1,46,-59,-12,-36,-92,-33,-2,0,-5,handClose
-83,-16,127,127,32,-28,-37,-14,-128,-128,-68,28,119,-55,-50,-125,handClose
26,-2,-29,-128,-128,95,-27,-13,85,46,36,-47,-95,-102,-40,12,handClose
127,105,127,117,127,4,127,127,-27,-41,-53,-26,16,98,20,-18,handClose
-57,-71,126,127,127,127,66,20,-94,-51,-41,-103,-111,25,87,-21,handClose
73,-38,-75,-128,-18,-38,-45,40,-128,-74,8,-120,-128,11,17,-70,handClose
-106,-1,103,-128,127,-128,-67,-30,-6,-69,-39,57,64,-106,-89,22,handClose
54,36,-7,-125,-37,59,-21,23,-122,-46,-22,-112,-7,-119,-98,-64,handClose
-45,-15,-44,13,-95,29,5,-34,-15,-19,-12,104,-52,32,71,-26,handClose
68,28,2,27,-35,63,43,28,-5,-12,42,-28,41,-57,-24,-22,handClose
4,-12,-52,127,112,115,29,-6,50,14,-21,21,-101,5,5,12,handClose
127,127,63,-3,-128,-59,16,120,13,12,-41,3,-22,118,48,10,handClose
-24,50,1,-128,-74,6,40,45,127,41,-26,-57,127,-10,95,47,handClose
-128,-106,-117,-128,-128,-128,-96,-128,-115,-31,-1,-17,4,7,-16,-19,handClose
110,97,127,127,127,-10,-19,63,-128,-92,-80,-128,-128,19,-1,-88,handClose
33,15,-49,-40,-128,44,-7,-12,79,30,104,127,107,41,64,31,handClose
-72,-78,1,-128,-94,98,39,-45,11,12,89,2,97,61,28,6,handClose
38,15,-63,-128,53,-128,-128,-1,46,46,1,15,69,-28,-25,16,handClose
-71,-36,-77,-68,26,59,-11,-33,-65,-22,-17,-72,45,50,33,-8,handClose
-46,-48,31,-30,-47,57,22,-22,97,29,6,15,58,8,-14,39,handClose
-128,-96,-68,-63,-117,13,54,-57,11,59,14,-30,38,-57,-40,30,handClose
55,-6,-34,-114,-4,33,70,9,23,26,6,-76,-47,31,16,7,handClose
-38,-69,-82,-46,127,49,-22,4,11,-4,-24,102,36,25,12,12,handClose
26,-10,91,-14,-120,124,121,11,31,15,14,41,-61,43,14,7,handClose
72,-1,-35,-18,5,-21,0,10,6,-16,-38,0,-10,13,15,6,handClose
8,-14,-3,-121,19,87,62,20,4,2,-7,11,9,-8,-2,1,handClose
-128,-95,48,112,116,-117,-128,-63,3,26,11,6,1,3,2,1,handClose
26,-6,3,-35,-8,13,11,17,127,28,-66,-65,37,76,49,32,handClose
-128,-128,-61,-128,-128,-128,-128,-128,-8,-1,68,25,-17,-11,-5,-3,handClose
84,32,36,28,-21,16,31,36,-18,5,-22,-17,26,127,67,7,handClose
-91,-53,-23,68,-14,-28,-13,-29,127,127,91,-97,-128,-128,-127,7,handClose
34,20,-34,-82,25,41,36,35,61,15,27,21,90,25,24,51,handClose
9,-9,-20,25,14,54,12,-4,43,22,16,65,21,-28,-12,14,handClose
-16,-11,-11,-80,35,11,15,-5,-10,13,-9,-11,-17,-16,-9,-1,handClose
127,43,-128,-39,-60,9,-52,13,-12,-9,-25,-19,-17,-17,-10,-2,handClose
1,-18,127,33,-40,20,66,14,8,9,12,17,40,119,60,37,handClose
43,-23,-54,-128,-99,-128,-85,-43,-5,21,8,-51,-10,9,11,5,handClose
-22,-3,37,104,105,12,-30,-11,-1,4,47,-4,-11,-8,0,2,handClose
24,11,4,-3,-6,36,15,20,5,-9,-15,3,11,10,17,15,handClose
-52,-43,-73,-113,11,-1,-4,-22,69,-60,-78,-122,-128,127,54,-36,handClose
49,60,83,-90,-57,-128,-128,15,-25,-16,-42,-29,-14,-10,-2,-10,handClose
54,21,2,16,31,97,45,25,-5,29,71,14,-2,-13,-1,1,handClose
22,5,-41,-29,-19,59,13,-3,-9,-14,-13,4,0,-15,-1,1,handClose
-4,-24,-10,6,-6,-71,-35,-13,-18,-21,-28,4,-5,-20,-8,-2,handClose
-11,8,47,-4,1,-15,-3,-3,-8,5,57,-6,-1,-9,-1,-1,handClose
-7,1,-12,-19,-1,-8,1,3,-3,-1,3,38,5,-1,2,0,handClose
-7,-7,-14,-4,-1,-10,-5,-2,9,-5,-6,-4,-2,-3,-8,-1,handClose
-5,0,-45,2,3,-5,-1,2,-34,-10,-3,-6,-4,-4,-2,-10,handClose
-1,1,-6,-4,-1,-3,-1,0,22,-7,84,92,96,-16,-21,9,handClose
-1,-5,-10,-1,-2,-2,-5,-4,0,7,-4,7,-2,17,24,-2,handClose
-3,-7,4,-20,27,32,17,2,10,6,-10,-7,-10,11,5,3,handClose
