-4,-2,-8,72,16,17,-3,4,-11,28,78,100,52,27,24,-10,handClose
-50,-57,-128,-11,-4,-105,-42,-32,6,-12,-37,-92,-73,-56,-24,6,handClose
39,10,77,-35,-8,-8,-17,-20,21,42,127,-25,-18,38,33,8,handClose
19,2,48,65,4,127,109,11,-4,-8,-8,24,9,127,79,9,handClose
7,20,53,-22,50,-128,-98,-29,-9,-4,-55,-24,-23,-30,-27,-12,handClose
9,4,44,-51,12,-109,-25,-12,-7,5,42,49,52,127,9,11,handClose
-24,-33,-81,5,-6,-3,-29,-16,11,7,-8,1,-23,-34,-7,1,handClose
-38,-35,-10,59,-19,4,17,-7,38,27,34,18,-3,-17,-16,10,handClose
4,6,1,-36,-39,-80,-4,-1,-12,-1,18,5,46,-1,0,0,handClose
-31,-18,-44,-32,21,-111,-39,-60,-15,0,-13,-17,-37,18,6,16,handClose
24,-27,-98,108,-61,-57,-41,17,9,19,40,36,22,71,28,26,handClose
50,18,63,-22,4,-66,21,35,11,8,36,-3,-18,-62,2,11,handClose
-30,0,-111,-21,-27,56,20,-19,2,7,41,69,-4,22,22,28,handClose
-9,-19,-65,12,-3,-11,25,11,-7,8,16,-14,7,-35,-17,-40,handClose
-33,16,85,-48,-19,-30,-8,-31,-9,-19,5,52,-64,-3,31,5,handClose
42,-5,-59,-40,-1,127,42,47,-1,-8,-21,-25,36,112,16,1,handClose
-15,11,20,58,47,-128,-34,2,-36,-8,31,20,-56,-14,-41,-67,handClose
-18,10,15,-22,6,49,60,-17,30,19,25,-11,56,11,72,21,handClose
3,-24,-99,-57,13,-29,-11,-7,1,5,59,55,9,-18,-28,21,handClose
11,-16,15,39,-42,33,-12,-3,15,4,-47,9,17,-32,-8,-6,handClose
-29,-23,-47,14,-27,-65,-37,8,3,-5,11,-5,-51,-20,-2,5,handClose
33,-14,-128,-22,20,-128,10,-20,-12,-2,24,13,25,-16,-27,-8,handClose
-14,-15,-91,41,-18,32,6,-3,-17,7,93,8,11,-16,25,16,handClose
23,26,61,-13,-62,97,14,49,-6,-24,-55,-15,-17,58,36,7,handClose
-34,-6,21,6,3,-96,3,-16,-6,-4,33,-58,76,61,41,-5,handClose
13,1,8,-6,-20,-19,-17,7,-4,5,25,71,35,18,-53,-26,handClose
-54,-17,-42,-59,-16,75,46,-6,4,13,34,-28,-3,-61,19,18,handClose
24,-46,-95,57,-6,21,-7,0,-11,15,76,63,16,-128,19,14,handClose
-24,8,25,-62,-14,30,5,-22,35,25,22,54,55,83,-20,-14,handClose
-38,-26,-9,48,-19,-128,-76,-16,-43,-23,-70,-21,-28,-6,-3,24,handClose
9,17,42,-25,10,-108,43,49,69,8,-25,-8,-6,100,32,-53,handClose
-19,-6,-26,-9,-5,-128,-66,5,-31,-31,-15,-5,-43,80,-9,-10,handClose
14,14,9,-32,7,-4,-19,-31,-33,0,3,33,-18,-120,-12,19,handClose
22,-11,-24,-38,-51,127,-1,11,36,-7,32,18,81,127,32,27,handClose
-12,3,11,-11,27,-128,6,1,-19,19,22,3,10,-128,-78,-91,handClose
-14,9,51,-46,-24,25,5,-34,-3,30,127,43,27,-56,-11,-20,handClose
12,-21,-103,61,26,17,32,7,-24,-25,-92,-29,-57,127,67,24,handClose
-9,-27,-112,72,-20,127,-1,-20,35,31,127,-1,19,-128,-60,-11,handClose
-11,-1,-3,-8,15,-64,31,-21,40,-11,16,19,3,91,-25,23,handClose
53,34,78,-128,-64,-89,-20,50,-42,17,47,-61,-23,-128,-20,-26,handClose
-27,-22,-12,108,-3,-40,-74,-34,-14,-41,-74,-8,-32,-117,-55,19,handClose
-8,8,9,-26,32,-128,-23,-35,58,-17,-38,62,44,42,54,-53,handClose
-27,-4,-9,74,113,-6,12,1,-8,6,60,-9,-54,74,41,21,handClose
15,23,48,-8,39,-24,-25,4,4,-11,-30,-41,-20,17,4,1,handClose
-1,-3,-20,39,-26,49,-9,-9,-17,3,57,-40,-17,25,-33,4,handClose
24,-13,22,-4,-33,38,-54,-43,-8,2,-48,-8,-27,-128,-4,-2,handClose
-2,3,-48,63,13,-128,-11,17,27,23,24,-31,-36,-14,21,44,handClose
-5,14,-76,25,45,-62,-34,-2,127,28,-38,-53,-61,127,-24,53,handClose
-75,15,85,33,38,-128,51,-64,3,-6,63,39,82,43,31,5,handClose
-20,-10,5,-25,6,23,-17,-18,-7,11,-7,-50,-10,-65,5,-1,handClose
-8,-5,-12,-57,-24,7,-14,5,-2,0,46,79,-18,73,-3,-1,handClose
-16,-3,-47,-26,-36,34,-32,-43,2,-36,37,54,-40,127,6,7,handClose
0,7,-12,-93,-24,-61,17,11,20,28,110,59,127,-128,38,65,handClose
-8,16,-21,-1,-3,-116,38,44,35,-33,-128,111,67,46,-13,-3,handClose
79,15,-14,-45,-1,-101,-93,-51,0,19,78,-60,-49,-93,-39,-30,handClose
-38,-18,-1,-5,-13,99,-12,-6,-30,1,-11,2,-1,127,42,-5,handClose
11,13,24,-28,-28,-128,19,33,16,1,-12,-2,-25,-35,-31,-10,handClose
-7,1,-12,-1,-62,-26,-33,5,-27,31,110,31,23,104,31,22,handClose
-6,35,118,-89,-22,-32,-3,-6,78,-46,-128,-41,-36,-128,-68,-11,handClose
-16,-53,-128,23,2,-32,-12,-2,-14,12,43,-124,3,22,-28,-9,handClose
3,22,60,23,0,15,8,11,24,-32,-121,85,27,-128,-113,-1,handClose
-48,-24,-58,-1,-7,-128,2,-22,-8,-1,-18,-76,-31,51,34,19,handClose
88,47,17,-23,-1,-69,100,88,8,14,111,77,0,69,-12,-33,handClose
4,-33,-115,91,74,6,-35,-33,-29,-37,-122,-51,-49,-22,-36,33,handClose
-19,3,44,-16,25,82,-6,-6,3,13,55,-1,68,-128,14,-21,handClose
-15,-15,29,1,-82,-52,3,-10,-9,-1,-6,29,22,-1,-24,-21,handClose
8,40,12,-71,-16,-30,-6,22,-5,7,21,-1,16,-128,-5,0,handClose
-66,-60,-122,-51,-20,39,-23,-77,-26,27,81,-113,-53,85,31,-22,handClose
39,0,-12,112,18,-128,40,42,22,1,-23,24,-38,53,-39,-1,handClose
-2,-35,-93,41,-2,-128,-69,-100,-14,0,-16,-14,0,25,9,24,handClose
28,10,18,58,42,34,23,60,-102,8,34,-45,-41,-54,-96,-52,handClose
-14,6,22,-18,-1,12,-4,1,-16,-1,-7,9,-2,83,74,0,handClose
-6,5,10,-33,-2,-13,40,31,-2,0,-2,4,38,-30,-115,-21,handClose
-23,2,38,53,-2,66,-22,-25,-13,-4,21,-10,-16,127,15,11,handClose
-3,7,21,-38,-15,18,0,1,23,-14,-122,-66,8,-47,-24,15,handClose
4,7,48,81,-6,16,3,4,1,-8,2,11,29,24,2,6,handClose
-19,-21,-64,14,30,-90,-40,-10,-3,16,27,-8,17,6,5,-8,handClose
5,6,17,-37,16,17,-4,-6,-57,-5,23,-7,17,126,66,-9,handClose
77,28,32,44,-9,-38,-30,11,53,2,-52,-13,2,69,-83,-26,handClose
-126,-42,-15,-76,-18,46,-6,-17,23,13,-4,3,4,-3,-15,-12,handClose
65,17,5,52,14,51,-8,35,-6,0,-6,-5,-6,40,0,11,handClose
15,11,53,95,20,-6,14,-3,-14,0,-2,-13,2,-71,0,25,handClose
-10,-10,-68,-36,-17,-33,4,18,6,7,-10,1,13,41,1,-25,handClose
