-128,-62,-128,-39,127,-80,-128,-128,35,-106,65,-27,-128,-63,99,99,handClose
43,99,79,-32,-128,32,51,81,-65,-31,-95,-36,127,-94,-23,-61,handClose
13,127,-22,8,-23,60,22,-128,26,12,36,24,-88,76,-24,31,handClose
64,127,97,29,-13,-128,-108,32,-35,-58,-70,-31,127,-57,-128,-48,handClose
-114,-128,-118,-77,-128,-48,33,-35,103,127,127,58,-128,19,127,127,handClose
57,69,93,-101,-128,5,115,93,-95,-128,-128,-97,127,-34,-46,-128,handClose
18,-7,49,53,73,-6,-10,-128,31,85,18,84,127,63,49,127,handClose
-65,-128,-128,-20,36,15,-38,26,39,127,127,127,127,-108,-108,-128,handClose
107,67,58,-21,-54,127,127,127,-82,-128,-128,2,-12,-51,-128,-74,handClose
2,19,-8,41,-84,-128,53,-49,14,0,33,-33,-61,-8,68,58,handClose
122,127,127,89,127,127,89,62,-1,-84,-77,13,-33,64,84,88,handClose
13,0,-1,-30,-40,127,55,85,26,43,53,66,73,54,57,68,handClose
-76,-121,-59,-46,51,-116,-128,-128,-2,18,-23,-74,-9,-9,113,1,handClose
22,57,57,36,127,-74,-34,13,23,28,33,25,117,-38,-128,-22,handClose
9,23,18,-10,-95,-26,30,27,-20,30,-46,-72,-54,72,-46,-24,handClose
17,-13,-6,20,127,100,78,127,-126,-128,-128,-31,12,-107,-128,-119,handClose
107,127,127,6,-69,127,91,13,66,122,77,5,25,-29,-33,62,handClose
9,-3,-19,-38,-69,8,-5,-10,-23,-38,-97,-15,-128,82,43,28,handClose
29,25,-37,0,-67,-19,36,10,64,1,49,120,127,127,127,103,handClose
-35,-6,-34,-27,-25,75,-81,-82,-16,-2,61,51,127,10,-128,-128,handClose
34,-24,9,36,2,24,127,127,-52,-128,-116,-36,105,-42,-79,-23,handClose
87,88,57,58,127,-106,42,63,8,28,40,0,-19,-1,19,0,handClose
-60,-111,-119,-17,-55,-18,-11,-25,0,-46,-74,-34,-128,-32,76,32,handClose
-3,-8,-11,-12,-21,8,18,11,41,59,78,47,127,-60,-114,-57,handClose
5,-3,-7,-42,-75,-5,120,18,-88,-128,-128,-66,-128,1,-3,-15,handClose
-53,-76,-59,-20,93,-89,-105,-115,-38,-34,28,32,-63,-10,-75,-100,handClose
13,40,30,40,127,127,68,40,62,69,76,-84,-87,45,43,126,handClose
25,59,30,52,37,12,24,43,10,0,-6,4,36,3,15,11,handClose
-7,-25,-13,-29,-2,19,-7,-5,29,11,3,-5,9,26,84,84,handClose
-7,127,34,69,127,-106,-128,-128,-11,18,1,-8,31,19,-67,-109,handClose
15,-43,-57,14,51,111,81,27,66,58,34,24,-128,1,127,127,handClose
74,87,115,55,-43,16,82,100,8,17,18,1,44,-68,-103,-34,handClose
-84,-58,-106,-64,52,38,13,-80,11,24,10,-7,-8,2,49,21,handClose
-20,19,-11,-22,101,-6,3,-128,19,-10,37,6,-60,-23,-25,4,handClose
-4,-12,17,64,19,-16,-96,-13,36,-1,8,2,102,56,63,88,handClose
53,-35,-33,-60,-117,-17,111,127,69,47,55,28,-128,-14,-21,67,handClose
-98,127,-93,-11,127,1,-128,-128,25,28,32,-29,-76,4,39,63,handClose
-7,33,-13,-40,-15,7,2,6,24,57,-10,-21,-28,22,106,24,handClose
-19,-7,5,12,-64,-11,-10,-6,-13,-44,-53,25,-14,-8,-61,-55,handClose
11,-7,-16,15,6,-5,11,28,-128,-128,-128,-85,80,35,-128,-128,handClose
46,66,112,-22,-128,-4,127,43,33,66,22,-12,-22,18,69,127,handClose
17,-15,19,23,-90,-11,37,67,65,67,127,-27,-128,6,127,119,handClose
31,39,-26,-68,-120,87,127,127,-62,-128,-85,118,127,-103,-128,-89,handClose
